ACCOUNT,ACCOUNT,HOUSE_NO,STREET_DIR,STREET_NAM,STREET_SFX,STR_POST_D,STR_UNIT_T,STR_UNIT_N,ADDRESS,2005 Closed Violations Count,2005 Average Days to Close Violation,2007 Closed Violations Count,2007 Average Days to Close Violation,2008 Closed Violations Count,2008 Average Days to Close Violation,2009 Closed Violations Count,2009 Average Days to Close Violation,2010 Closed Violations Count,2010 Average Days to Close Violation,2011 Closed Violations Count,2011 Average Days to Close Violation,2012 Closed Violations Count,2012 Average Days to Close Violation,2013 Closed Violations Count,2013 Average Days to Close Violation,2014 Closed Violations Count,2014 Average Days to Close Violation,2015 Closed Violations Count,2015 Average Days to Close Violation,2016 Closed Violations Count,2016 Average Days to Close Violation,2017 Closed Violations Count,2017 Average Days to Close Violation,2018 Closed Violations Count,2018 Average Days to Close Violation,Total Closed Violations Count,Total Average Days to Close Violation,2013 Active Permit Count,2013 Active Permit Sum,2014 Active Permit Count,2014 Active Permit Sum,2015 Active Permit Count,2015 Active Permit Sum,2016 Active Permit Count,2016 Active Permit Sum,2017 Active Permit Count,2017 Active Permit Sum,2018 Active Permit Count,2018 Active Permit Sum,Total Active Permit Count,Total Active Permit Sum,2013 Completed Permits Count,2013 Completed Permit Sum,2014 Completed Permit Count,2014 Completed Permit Sum,2015 Completed Permit Count,2015 Completed Permit Sum,2016 Completed Permit Count,2016 Completed Permit Sum,2017 Completed Count Count,2017 Completed Permit Sum,2018 Completed Permit Count,2018 Completed Permit Sum,Total Completed Permit Count,Total Completed Permit Sum,1999 Open Code Violations,2000 Open Code Violations,2005 Open Code Violations,2007 Open Code Violations,2008 Open Code Violations,2009 Open Code Violations,2010 Open Code Violations,2011 Open Code Violations,2012 Open Code Violations,2013 Open Code Violations,2014 Open Code Violations,2015 Open Code Violations,2016 Open Code Violations,2017 Open Code Violations,2018 Open Code Violations,Total Open Code Violations
3375735900000,3375735900000,526,,LOCUST,ST,,,,526 LOCUST ST,0,0,1,124,2,127.5,2,26,0,0,2,11.5,1,48,2,26.5,4,131.75,0,0,0,0,0,0,0,0,14,77.28571429,,,,,,,,,,,,,,,0,0.00,1,"6,800.00",0,0.00,0,0.00,0,0.00,0,0.00,1,"6,800.00",0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,5
3375744100000,3375744100000,537,,LOCUST,ST,,,,537 LOCUST ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375769200000,3375769200000,535,,DAUPHIN,ST,,,,535 DAUPHIN ST,0,0,4,87.75,0,0,0,0,0,0,0,0,2,133.5,2,47,1,0,1,0,0,0,1,33,0,0,11,67.72727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375787600000,3375787600000,441,E,STRAWBERRY,ST,,,,441 E STRAWBERRY ST,0,0,5,242,0,0,1,42,5,199.8,1,160,1,7,1,16,7,31,3,134,1,2,0,0,1,13,26,118,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,1,"1,200.00",0,0.00,0,0.00,1,"1,200.00",0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4
3375790000000,3375790000000,528,S,DUKE,ST,,,,528 S DUKE ST,0,0,0,0,1,257,0,0,2,55,0,0,1,1,2,44,0,0,2,2,1,80,0,0,1,39,10,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375803500000,3375803500000,507,,HOWARD,AVE,,,,507 HOWARD AVE,0,0,3,84.66666667,1,8,0,0,1,2,0,0,1,6,1,63,0,0,0,0,2,63,0,0,1,39,10,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
3375806300000,3375806300000,535,,LOCUST,ST,,,,535 LOCUST ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375836300000,3375836300000,543,S,CHRISTIAN,ST,,,,543 S CHRISTIAN ST,0,0,0,0,2,75.5,1,252,0,0,1,56,2,56,0,0,0,0,1,0,3,13.66666667,0,0,0,0,10,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
3375837100000,3375837100000,524,,LOCUST,ST,,,,524 LOCUST ST,0,0,0,0,1,55,0,0,1,45,0,0,0,0,2,20,2,12.5,0,0,0,0,0,0,0,0,6,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375870600000,3375870600000,533,,DAUPHIN,ST,,,,533 DAUPHIN ST,0,0,0,0,0,0,0,0,1,20,1,63,0,0,0,0,1,31,1,0,0,0,0,0,0,0,4,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375878400000,3375878400000,530,S,DUKE,ST,,,,530 S DUKE ST,0,0,0,0,1,137,0,0,1,103,1,6,0,0,2,45.5,0,0,2,3.5,0,0,2,209,0,0,9,84.66666667,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,0,0.00,1,"35,000.00",1,"5,699.00",2,"40,699.00",,,,,,,,,,,,,,,,
3375926400000,3375926400000,538,,SOUTHEAST,AVE,,,,538 SOUTHEAST AVE,0,0,2,122,0,0,2,39.5,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,5,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375945400000,3375945400000,545,S,CHRISTIAN,ST,,,,545 S CHRISTIAN ST,0,0,2,131,2,8,1,11,0,0,0,0,0,0,0,0,0,0,2,0,3,80,0,0,0,0,10,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
3375946300000,3375946300000,445,E,STRAWBERRY,ST,,,,445 E STRAWBERRY ST,0,0,0,0,1,265,0,0,0,0,1,59,0,0,0,0,3,284.3333333,3,42.33333333,0,0,0,0,1,13,9,146.3333333,0,0.00,0,0.00,0,0.00,0,0.00,1,"26,000.00",0,0.00,1,"26,000.00",,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,4
3375966500000,3375966500000,532,,TERRACE,RD,,,,532 TERRACE RD,0,0,0,0,1,88,0,0,2,11,0,0,0,0,0,0,4,22.75,1,14,0,0,0,0,0,0,8,26.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375967800000,3375967800000,533,,LOCUST,ST,,,,533 LOCUST ST,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,,,,,,,,,,,,,,,0,0.00,0,0.00,1,"2,500.00",0,0.00,0,0.00,0,0.00,1,"2,500.00",,,,,,,,,,,,,,,,
3375992000000,3375992000000,531,,DAUPHIN,ST,,,,531 DAUPHIN ST,0,0,2,175,0,0,0,0,1,0,0,0,1,34,1,43,0,0,1,0,0,0,1,33,0,0,7,65.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3376007400000,3376007400000,532,S,DUKE,ST,,,,532 S DUKE ST,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,0,0,0,1,23,0,0,0,0,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376019400000,3376019400000,522,,LOCUST,ST,,,,522 LOCUST ST,0,0,0,0,0,0,0,0,0,0,0,0,3,65.33333333,7,107.4285714,13,6.230769231,1,0,0,0,0,0,0,0,24,42.875,,,,,,,,,,,,,,,0,0.00,0,0.00,1,"15,000.00",0,0.00,0,0.00,0,0.00,1,"15,000.00",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
3376043000000,3376043000000,502,,DAUPHIN,ST,,,,502 DAUPHIN ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376045500000,3376045500000,540,,SOUTHEAST,AVE,,,,540 SOUTHEAST AVE,0,0,1,399,0,0,0,0,1,7,0,0,2,146.5,0,0,1,50,0,0,1,0,0,0,0,0,6,124.8333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
3376054600000,3376054600000,547,S,CHRISTIAN,ST,,,,547 S CHRISTIAN ST,0,0,1,22,1,58,1,32,0,0,1,56,1,67,0,0,0,0,2,8,2,15,1,56,0,0,10,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3376089200000,3376089200000,531,,LOCUST,ST,,,,531 LOCUST ST,0,0,0,0,4,59.75,0,0,0,0,3,21.66666667,1,3,0,0,1,20,1,0,0,0,0,0,0,0,10,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3376103400000,3376103400000,529,,DAUPHIN,ST,,,,529 DAUPHIN ST,0,0,0,0,0,0,0,0,3,276,0,0,1,50,0,0,1,13,1,0,0,0,0,0,0,0,6,148.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3376103500000,3376103500000,536,S,DUKE,ST,,,,536 S DUKE ST,0,0,3,8,1,10,2,25.5,0,0,0,0,1,12,1,18,0,0,1,0,1,7,0,0,0,0,10,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376136400000,3376136400000,534,S,DUKE,ST,,,,534 S DUKE ST,0,0,2,36.5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3376153800000,3376153800000,549,S,CHRISTIAN,ST,,,,549 S CHRISTIAN ST,0,0,1,15,0,0,0,0,1,332,1,28,1,33,0,0,0,0,1,0,2,31,0,0,0,0,7,67.14285714,0,0.00,0,0.00,1,"2,000.00",0,0.00,0,0.00,0,0.00,1,"2,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376174400000,3376174400000,542,,SOUTHEAST,AVE,,,,542 SOUTHEAST AVE,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376190600000,3376190600000,529,,LOCUST,ST,,,,529 LOCUST ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148,0,0,0,0,1,3,2,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376199300000,3376199300000,528,,TERRACE,RD,,,,528 TERRACE RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376224900000,3376224900000,527,,DAUPHIN,ST,,,,527 DAUPHIN ST,0,0,2,78,0,0,0,0,1,128,0,0,0,0,0,0,2,8.5,1,0,0,0,0,0,0,0,6,50.16666667,,,,,,,,,,,,,,,1,300.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,300.00,,,,,,,,,,,,,,,,
3376252200000,3376252200000,538,S,DUKE,ST,,,,538 S DUKE ST,0,0,0,0,1,10,0,0,0,0,2,8,1,19,0,0,0,0,1,0,0,0,0,0,1,24,6,11.5,,,,,,,,,,,,,,,0,0.00,0,0.00,1,"9,195.00",0,0.00,0,0.00,0,0.00,1,"9,195.00",,,,,,,,,,,,,,,,
3376255100000,3376255100000,542,,NORTH,ST,,,,542 NORTH ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376262900000,3376262900000,551,S,CHRISTIAN,ST,,,,551 S CHRISTIAN ST,0,0,5,30.2,1,12,0,0,0,0,3,93.66666667,1,67,1,62,1,14,3,4.333333333,3,88.66666667,2,86.5,0,0,20,51.95,,,,,,,,,,,,,,,0,0.00,1,"3,200.00",0,0.00,0,0.00,0,0.00,0,0.00,1,"3,200.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3376301900000,3376301900000,527,,LOCUST,ST,,,,527 LOCUST ST,0,0,0,0,1,152,0,0,0,0,0,0,1,10,0,0,1,55,1,29,1,7,0,0,1,38,6,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376336300000,3376336300000,525,,DAUPHIN,ST,,,,525 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376339000000,3376339000000,450,E,STRAWBERRY,ST,,,,450 E STRAWBERRY ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376353000000,3376353000000,544,,SOUTHEAST,AVE,,,,544 SOUTHEAST AVE,0,0,2,214,2,58,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,5,114.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376372100000,3376372100000,553,S,CHRISTIAN,ST,,,,553 S CHRISTIAN ST,0,0,0,0,0,0,0,0,0,0,1,142,1,42,0,0,0,0,1,0,0,0,1,66,0,0,4,62.5,0,0.00,0,0.00,0,0.00,0,0.00,1,500.00,0,0.00,1,500.00,1,"1,000.00",0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"1,000.00",,,,,,,,,,,,,,,,
3376379100000,3376379100000,559,,NORTH,ST,,,,559 NORTH ST,0,0,2,342,0,0,2,193,0,0,1,11,5,59.4,1,260,8,52,2,18.5,0,0,1,32,1,8,23,92.65217391,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,"14,375.00",0,0.00,1,"14,375.00",,,,,,,,,,,,,,,,
3376401100000,3376401100000,540,S,DUKE,ST,,,,540 S DUKE ST,0,0,2,53,2,32.5,2,9,1,10,0,0,0,0,1,110,0,0,1,0,0,0,0,0,0,0,9,34.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376403100000,3376403100000,525,,LOCUST,ST,,,,525 LOCUST ST,0,0,0,0,1,158,0,0,0,0,0,0,1,0,0,0,1,76,1,45,1,20,1,0,1,51,7,50,0,0.00,1,800.00,0,0.00,0,0.00,0,0.00,0,0.00,1,800.00,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
3376412100000,3376412100000,526,,TERRACE,RD,,,,526 TERRACE RD,0,0,0,0,0,0,0,0,1,34,1,84,1,103,0,0,2,21,1,14,0,0,0,0,0,0,6,46.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376457700000,3376457700000,523,,DAUPHIN,ST,,,,523 DAUPHIN ST,0,0,0,0,0,0,1,35,0,0,0,0,1,94,0,0,2,39.5,1,0,0,0,0,0,0,0,5,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376470200000,3376470200000,557,,NORTH,ST,,,,557 NORTH ST,0,0,0,0,0,0,0,0,0,0,0,0,1,384,0,0,0,0,0,0,0,0,0,0,1,13,2,198.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3376479700000,3376479700000,420,S,CHRISTIAN,ST,,,,420 S CHRISTIAN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.00,1,"1,100.00",0,0.00,0,0.00,0,0.00,1,"7,790.00",2,"8,890.00",0,0.00,1,"7,900.00",1,"4,200.00",0,0.00,0,0.00,0,0.00,2,"12,100.00",,,,,,,,,,,,,,,,
3376501100000,3376501100000,555,S,CHRISTIAN,ST,,,,555 S CHRISTIAN ST,0,0,0,0,0,0,1,7,0,0,1,27,1,67,0,0,0,0,1,0,1,14,1,63,0,0,6,29.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376504400000,3376504400000,523,,LOCUST,ST,,,,523 LOCUST ST,0,0,2,14.5,1,30,2,31,0,0,1,10,1,20,0,0,4,52,1,8,0,0,1,25,0,0,13,30.15384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
3376559900000,3376559900000,542,S,DUKE,ST,,,,542 S DUKE ST,0,0,2,21.5,2,7.5,2,70,1,32,0,0,1,1,2,62,0,0,1,0,0,0,0,0,1,56,12,34.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376569100000,3376569100000,521,,DAUPHIN,ST,,,,521 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,0,0,2,54,0,0,1,13,1,0,0,0,0,0,0,0,4,30.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3376570500000,3376570500000,540,,NORTH,ST,,,,540 NORTH ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376620000000,3376620000000,557,S,CHRISTIAN,ST,,,,557 S CHRISTIAN ST,0,0,0,0,0,0,0,0,0,0,1,22,1,45,0,0,0,0,2,16,0,0,1,80,0,0,5,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3376623100000,3376623100000,435,,HOWARD,AVE,,,,435 HOWARD AVE,0,0,2,33.5,0,0,0,0,2,61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
3376634900000,3376634900000,522,,TERRACE,RD,,,,522 TERRACE RD,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,2,24.5,,,,,,,,,,,,,,,0,0.00,0,0.00,1,900.00,0,0.00,0,0.00,0,0.00,1,900.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3376680500000,3376680500000,519,,DAUPHIN,ST,,,,519 DAUPHIN ST,0,0,0,0,2,25.5,1,22,1,203,0,0,2,54,0,0,1,13,1,0,0,0,1,19,0,0,9,46.22222222,0,0.00,0,0.00,0,0.00,1,"2,000.00",0,0.00,0,0.00,1,"2,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376696900000,3376696900000,519,,LOCUST,ST,,,,519 LOCUST ST,0,0,1,64,2,142,3,17,0,0,0,0,1,49,7,136.4285714,9,3.888888889,0,0,0,0,0,0,0,0,23,62.52173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
3376698900000,3376698900000,544,S,DUKE,ST,,,,544 S DUKE ST,0,0,1,16,1,10,1,9,0,0,1,10,0,0,0,0,0,0,3,6,0,0,1,95,0,0,8,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3376703100000,3376703100000,555,,NORTH,ST,,,,555 NORTH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376722000000,3376722000000,538,,NORTH,ST,,,,538 NORTH ST,0,0,0,0,1,199,0,0,1,17,0,0,1,243,0,0,1,27,0,0,0,0,0,0,0,0,4,121.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376728400000,3376728400000,559,S,CHRISTIAN,ST,,,,559 S CHRISTIAN ST,0,0,2,100,0,0,0,0,0,0,2,71.5,1,4,1,14,1,5,1,0,0,0,0,0,1,0,9,40.66666667,,,,,,,,,,,,,,,0,0.00,1,"11,450.00",0,0.00,0,0.00,1,800.00,1,"4,000.00",3,"16,250.00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
3376799700000,3376799700000,546,,SOUTHEAST,AVE,,,,546 SOUTHEAST AVE,0,0,2,157.5,1,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376812100000,3376812100000,517,,DAUPHIN,ST,,,,517 DAUPHIN ST,0,0,0,0,3,10.33333333,1,21,0,0,0,0,1,34,0,0,0,0,1,0,1,0,0,0,0,0,7,12.28571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376827800000,3376827800000,546,S,DUKE,ST,,,,546 S DUKE ST,0,0,2,758.5,2,48.5,1,9,2,18.5,3,7,0,0,3,50.66666667,4,28.5,2,5.5,0,0,1,69,1,1,21,96.57142857,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,1,0.00,0,0.00,0,0.00,1,"3,200.00",0,0.00,0,0.00,1,"6,650.00",2,"9,850.00",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3
3376835900000,3376835900000,433,,HOWARD,AVE,,,,433 HOWARD AVE,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,0,2,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376843300000,3376843300000,536,,NORTH,ST,,,,536 NORTH ST,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,1,58,0,0,0,0,0,0,0,0,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
3376867400000,3376867400000,561,S,CHRISTIAN,ST,,,,561 S CHRISTIAN ST,0,0,0,0,1,47,1,14,0,0,1,27,1,45,0,0,0,0,1,0,0,0,0,0,0,0,5,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376867600000,3376867600000,520,,TERRACE,RD,,,,520 TERRACE RD,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376881000000,3376881000000,537,,TERRACE,RD,,,,537 TERRACE RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.666666667,3,122,2,241.5,0,0,0,0,8,108.625,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,1,"11,500.00",0,0.00,0,0.00,1,"11,500.00",,,,,,,,,,,,,,,,
3376943800000,3376943800000,515,,DAUPHIN,ST,,,,515 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,0,0,1,94,0,0,1,13,1,0,0,0,0,0,0,0,3,35.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376964700000,3376964700000,534,,NORTH,ST,,,,534 NORTH ST,0,0,0,0,0,0,0,0,0,0,1,106,1,0,0,0,1,33,0,0,1,2,0,0,0,0,4,35.25,,,,,,,,,,,,,,,1,"1,175.00",1,"2,200.00",0,0.00,0,0.00,0,0.00,0,0.00,2,"3,375.00",,,,,,,,,,,,,,,,
3376966800000,3376966800000,548,S,DUKE,ST,,,,548 S DUKE ST,0,0,1,16,2,32.5,2,7.5,0,0,1,0,0,0,1,17,1,13,2,21,0,0,0,0,0,0,10,16.8,,,,,,,,,,,,,,,0,0.00,1,"1,000.00",0,0.00,0,0.00,0,0.00,0,0.00,1,"1,000.00",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3376979100000,3376979100000,453,E,STRAWBERRY,ST,,,,453 E STRAWBERRY ST,0,0,0,0,0,0,1,8,1,49,0,0,0,0,0,0,2,33,0,0,0,0,1,33,0,0,5,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3377006400000,3377006400000,563,S,CHRISTIAN,ST,,,,563 S CHRISTIAN ST,0,0,0,0,0,0,0,0,0,0,1,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3377028200000,3377028200000,429,,HOWARD,AVE,,,,429 HOWARD AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3377065300000,3377065300000,511,,DAUPHIN,ST,,,,511 DAUPHIN ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3377066000000,3377066000000,532,,NORTH,ST,,,,532 NORTH ST,0,0,1,48,0,0,1,78,0,0,2,51,0,0,1,1,1,85,1,15,1,2,0,0,0,0,8,41.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3377080400000,3377080400000,516,,TERRACE,RD,,,,516 TERRACE RD,0,0,0,0,1,111,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,2,62,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,1,"4,375.00",0,0.00,0,0.00,1,"4,375.00",,,,,,,,,,,,,,,,
3377085800000,3377085800000,550,S,DUKE,ST,,,,550 S DUKE ST,0,0,0,0,1,10,1,9,0,0,1,10,1,7,7,33.42857143,4,7.25,5,29.2,0,0,1,316,1,65,22,37.54545455,,,,,,,,,,,,,,,0,0.00,0,0.00,0,0.00,0,0.00,1,"4,000.00",0,0.00,1,"4,000.00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3377094700000,3377094700000,547,,NORTH,ST,,,,547 NORTH ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,14,0,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3377118000000,3377118000000,455,E,STRAWBERRY,ST,,,,455 E STRAWBERRY ST,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,3,24.66666667,0,0,0,0,1,33,0,0,5,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3377135300000,3377135300000,565,S,CHRISTIAN,ST,,,,565 S CHRISTIAN ST,0,0,5,29.8,1,36,1,32,4,47.5,2,318.5,3,25.66666667,1,0,1,35,2,0.5,0,0,2,119,0,0,22,63.40909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6
3377167300000,3377167300000,530,,NORTH,ST,,,,530 NORTH ST,0,0,1,124,0,0,1,118,0,0,0,0,0,0,0,0,1,33,0,0,1,85,0,0,0,0,4,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
